episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status
800,1.0,3.0500775933480027,0.6832389751868789,0.010340152647867343,15.0,1.2,7,5.001,False,True,0.7926939566644463,0,17.671677230923088,1597008687.1757972,in_progress
800,2.0,3.053010468585942,0.6840042940090622,0.3329198384798549,-15.0,0.6,2,5.001,False,True,0.8092919774446627,0,17.671677230923088,1597008687.257436,in_progress
800,3.0,3.07355380124111,0.6897503837266775,2.4884860212607265,-30.0,1.2,1,5.001,False,True,0.9255536392754407,0,17.671677230923088,1597008687.3634348,in_progress
800,4.0,3.1313360378596755,0.7018905092619192,5.685683843316039,-30.0,1.2,1,5.001,False,True,1.2525547064458495,1,17.671677230923088,1597008687.4554715,in_progress
800,5.0,3.2166643919376474,0.7156838933044996,7.257273094240382,-15.0,0.6,2,5.001,False,True,1.735436318479849,1,17.671677230923088,1597008687.5616007,in_progress
800,6.0,3.3162156877654607,0.7293086063449404,7.716624380671901,-15.0,0.6,2,5.001,False,True,2.2988019748613064,1,17.671677230923088,1597008687.656178,in_progress
800,7.0,3.3909533942622985,0.737027686286772,6.954517862573502,0.0,0.6,4,5.001,False,True,2.7217412374211865,2,17.671677230923088,1597008687.7611125,in_progress
800,8.0,3.453991771130871,0.7434839307863849,6.5704275343337795,-30.0,1.2,1,5.001,False,True,3.0784741054042573,2,17.671677230923088,1597008687.8559287,in_progress
800,9.0,3.523087260154763,0.7462345824635002,4.805400892714918,-30.0,0.6,0,5.001,False,True,3.4694752938512528,2,17.671677230923088,1597008687.9632118,in_progress
800,10.0,3.6154728656747417,0.7401511067232858,0.5416340450541244,-15.0,1.2,3,5.001,False,True,3.9922520711226754,3,17.671677230923088,1597008688.056193,in_progress
800,11.0,3.7011866735696213,0.7257849846502813,-4.2510493645562875,15.0,1.2,7,5.001,False,True,4.477257909996661,3,17.671677230923088,1597008688.1626253,in_progress
800,12.0,3.8176234419572417,0.7016767945152568,-8.513466166214332,15.0,0.6,6,5.001,False,True,5.136098270910207,3,17.671677230923088,1597008688.2579687,in_progress
800,13.0,3.913201576517106,0.6810191045187334,-10.393034761147144,30.0,0.6,8,5.001,False,True,5.676911357803367,4,17.671677230923088,1597008688.361805,in_progress
800,14.0,4.010536505110201,0.6667561879378555,-9.241911467850978,0.0,1.2,5,5.001,False,True,6.227678678740441,4,17.671677230923088,1597008688.4560812,in_progress
800,15.0,4.099588971624695,0.6577759415282177,-7.605039614301325,15.0,1.2,7,5.001,False,True,6.731588121740398,4,17.671677230923088,1597008688.563565,in_progress
