episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status
1080,1.0,3.0499828585212136,0.683245390562731,0.022051406491571484,-15.0,1.2,3,5.001,False,True,0.7921578868502959,0,17.671677230923088,1597010231.2769341,in_progress
1080,2.0,3.05371541954748,0.6821925861900674,-0.38492393012983556,-30.0,1.2,1,5.001,False,True,0.8132774690594529,0,17.671677230923088,1597010231.3776267,in_progress
1080,3.0,3.0847326582998407,0.6702032847452327,-4.6777531817774625,30.0,1.2,9,5.001,False,True,0.9887726984017391,0,17.671677230923088,1597010231.4824593,in_progress
1080,4.0,3.153893145655164,0.6401715986204621,-12.418207574799817,-15.0,0.6,2,5.001,False,True,1.3800753768569272,1,17.671677230923088,1597010231.5759428,in_progress
1080,5.0,3.217137285335718,0.6096649631764606,-17.705647869119243,30.0,1.2,9,5.001,False,True,1.73789783145958,1,17.671677230923088,1597010231.6876216,in_progress
1080,6.0,3.299720354878295,0.5679187032297669,-22.0846737575722,30.0,1.2,9,5.001,False,True,2.205132143831798,1,17.671677230923088,1597010231.777207,in_progress
1080,7.0,3.3862406283400577,0.5269421449666868,-23.66089181705851,30.0,0.6,8,5.001,False,True,2.694647752945265,2,17.671677230923088,1597010231.888191,in_progress
1080,8.0,3.509413389389423,0.47830518021100304,-22.497366924094102,15.0,0.6,6,5.001,False,True,3.3915559377652915,2,17.671677230923088,1597010231.9780898,in_progress
1080,9.0,3.5915696811884317,0.4519385323876042,-20.281814830686287,15.0,1.2,7,4.002000000000001,False,False,3.856406326084727,3,17.671677230923088,1597010232.0871918,in_progress
1080,10.0,3.688814865162117,0.42812633119262866,-16.801366951353604,30.0,1.2,9,4.002000000000001,False,False,4.406646483871377,3,17.671677230923088,1597010232.1763856,in_progress
1080,11.0,3.802051028754826,0.4123800571944926,-11.70373215215268,30.0,1.2,9,4.002000000000001,False,False,5.047392268435724,3,17.671677230923088,1597010232.2837017,in_progress
1080,12.0,3.930847798529086,0.410894275828821,-4.782118069974657,30.0,1.2,9,4.002000000000001,False,False,5.776220826584652,4,17.671677230923088,1597010232.3772426,in_progress
1080,13.0,4.0349218756109195,0.4228766719213156,1.3426971802344725,-15.0,0.6,2,4.002000000000001,False,False,6.365176548711057,4,17.671677230923088,1597010232.4828436,in_progress
1080,14.0,4.15614990059162,0.4540409058798877,9.636251829127321,0.0,0.6,4,4.002000000000001,False,False,7.051241358227253,4,17.671677230923088,1597010232.5773892,in_progress
1080,15.0,4.231429891460874,0.4787810288125697,13.421046728910815,15.0,0.6,6,5.001,False,True,7.477283719091991,4,17.671677230923088,1597010232.6843278,in_progress
1080,16.0,4.295209709170321,0.5056583736823064,17.123563551459654,-30.0,1.2,1,5.001,False,True,7.838253544972193,4,17.671677230923088,1597010232.7778609,in_progress
1080,17.0,4.365270561524106,0.5368902542140913,20.007530530185726,30.0,0.6,8,5.001,False,True,8.234775123791529,5,17.671677230923088,1597010232.8844514,in_progress
1080,18.0,4.455261126918023,0.5807951203698066,23.188762369444603,30.0,1.2,9,5.001,False,True,8.744100044447006,5,17.671677230923088,1597010232.978903,in_progress
1080,19.0,4.521539631891767,0.6230682016858504,27.33578915435801,-30.0,1.2,1,5.001,False,True,9.119240518583972,5,17.671677230923088,1597010233.0848882,in_progress
1080,20.0,4.617040973195022,0.6923643834818097,31.181518583533915,-30.0,0.6,0,5.001,True,True,9.6598010322906,6,17.671677230923088,1597010233.1797333,crashed
1081,1.0,3.9335988952147636,0.6835613806534944,0.021792845998600277,0.0,0.6,4,5.001,False,True,0.79234027841169,4,17.671677230923088,1597010233.6019325,in_progress
1081,2.0,3.9355058747806297,0.6833192054823137,-0.07639082249708469,15.0,1.2,7,5.001,False,True,0.8031309511884563,4,17.671677230923088,1597010233.6829474,in_progress
1081,3.0,3.9548062818706455,0.6808076178493515,-1.0203178407953488,-15.0,0.6,2,5.001,False,True,0.9123424747400084,4,17.671677230923088,1597010233.780167,in_progress
1081,4.0,4.0071775736587725,0.6722804723705442,-3.6002673983339073,0.0,1.2,5,5.001,False,True,1.2086824272205032,4,17.671677230923088,1597010233.8874848,in_progress
1081,5.0,4.076209242241086,0.6596321615068617,-6.291992811232536,0.0,0.6,4,5.001,False,True,1.5992913172636638,4,17.671677230923088,1597010233.9838412,in_progress
1081,6.0,4.156526855436604,0.6428381560129346,-8.807846345847912,15.0,0.6,6,5.001,False,True,2.0537564085076747,4,17.671677230923088,1597010234.08794,in_progress
1081,7.0,4.219560927250077,0.6298317218955867,-9.912202661218005,30.0,0.6,8,5.001,False,True,2.4104255409402517,4,17.671677230923088,1597010234.1891491,in_progress
1081,8.0,4.288545615624593,0.6205600932592974,-8.989964510855767,30.0,1.2,9,5.001,False,True,2.8007754119363777,4,17.671677230923088,1597010234.2895584,in_progress
1081,9.0,4.356611839341171,0.6182223039378895,-6.195332760402165,15.0,0.6,6,5.001,False,True,3.1859419283692443,5,17.671677230923088,1597010234.38273,in_progress
1081,10.0,4.436623451751275,0.621882409609352,-2.1979519472527747,15.0,0.6,6,5.001,False,True,3.6387168108696577,5,17.671677230923088,1597010234.49007,in_progress
1081,11.0,4.5100526364423015,0.6300524091085468,1.405806313799805,-15.0,0.6,2,5.001,False,True,4.054252359015691,5,17.671677230923088,1597010234.5839608,in_progress
1081,12.0,4.567423388492815,0.6367495646847411,3.170813772025747,-15.0,0.6,2,5.001,False,True,4.37891391733254,6,17.671677230923088,1597010234.6897352,in_progress
1081,13.0,4.635282244896661,0.6435753283412411,4.1157093764823625,-15.0,1.2,3,5.001,False,True,4.7629255278520795,6,17.671677230923088,1597010234.7848146,in_progress
1081,14.0,4.701571721710278,0.6483077762696641,4.070659482988435,-30.0,0.6,0,5.001,False,True,5.138052142063837,6,17.671677230923088,1597010234.8881457,in_progress
1081,15.0,4.791439433502167,0.6477455908186092,1.8058671780349405,-15.0,0.6,2,5.001,False,True,5.64659190254034,6,17.671677230923088,1597010234.9832387,in_progress
1081,16.0,4.854410467851348,0.6431926697224581,-0.30102838611732863,15.0,1.2,7,5.001,False,True,6.002921422319771,6,17.671677230923088,1597010235.0895755,in_progress
1081,17.0,4.936585165376861,0.6376063819583532,-1.8870855755250946,-15.0,1.2,3,5.001,False,True,6.467918004427831,7,17.671677230923088,1597010235.1856656,in_progress
1081,18.0,5.029020232562668,0.6281380176589803,-3.895771315989947,0.0,1.2,5,5.001,False,True,6.9909678261497685,7,17.671677230923088,1597010235.290762,in_progress
1081,19.0,5.166500527833332,0.6103114748153561,-6.1020772532693215,0.0,0.6,4,5.001,False,True,7.76890141748892,7,17.671677230923088,1597010235.3844485,in_progress
1081,20.0,5.255794513196126,0.597254030923011,-7.357305810329463,-15.0,0.6,2,5.001,False,True,8.274169312175548,7,17.671677230923088,1597010235.491123,in_progress
1081,21.0,5.345542727107522,0.5791853848026558,-9.564773746540745,-15.0,0.6,2,5.001,False,True,8.781997444710269,7,17.671677230923088,1597010235.5849333,in_progress
1081,22.0,5.4004197337794295,0.5647894218112436,-11.227418423645515,0.0,0.6,4,5.001,False,True,9.092504793612154,8,17.671677230923088,1597010235.6924462,in_progress
