episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status
1240,1.0,3.050008416614396,0.6832126419903303,0.008778951844296218,-30.0,1.2,1,5.001,False,True,0.792302448021472,0,17.671677230923088,1597011030.648388,in_progress
1240,2.0,3.0606402939944095,0.6856774256807686,0.9662027350770104,0.0,1.2,5,5.001,False,True,0.8524708052429167,0,17.671677230923088,1597011030.7536688,in_progress
1240,3.0,3.1062809167577,0.6966934659323,4.5292936409099624,-15.0,1.2,3,5.001,False,True,1.1107629729043969,0,17.671677230923088,1597011030.8493493,in_progress
1240,4.0,3.1792576532589205,0.7145377820435593,8.375880977634504,0.0,0.6,4,5.001,False,True,1.5237577916211231,1,17.671677230923088,1597011030.9566586,in_progress
1240,5.0,3.2589456735281055,0.7379968478401456,12.569503902862964,15.0,0.6,6,5.001,False,True,1.9747415944948425,1,17.671677230923088,1597011031.0487366,in_progress
1240,6.0,3.3225541948404604,0.7604646848011123,15.212888634920585,15.0,1.2,7,5.001,False,True,2.3347331723945763,1,17.671677230923088,1597011031.155078,in_progress
1240,7.0,3.400375815158332,0.7956768773128953,19.510474656970743,-30.0,1.2,1,5.001,False,True,2.7751792206612445,2,17.671677230923088,1597011031.2507474,in_progress
1240,8.0,3.495178031046112,0.8414301702581981,22.77157313355235,30.0,0.6,8,5.001,False,True,3.3117359142435236,2,17.671677230923088,1597011031.3562236,in_progress
1240,9.0,3.606678748839401,0.9024012369658054,26.72422624122872,0.0,0.6,4,5.001,False,True,3.9428164105959085,3,17.671677230923088,1597011031.4507644,in_progress
1240,10.0,3.671949570022461,0.9437591364971651,29.298529564894473,-30.0,0.6,0,4.002000000000001,False,False,4.312252780368649,3,17.671677230923088,1597011031.5565002,in_progress
1240,11.0,3.737099004754425,0.9821257085663747,30.224208818868863,30.0,1.2,9,4.002000000000001,False,False,4.6809962002379075,3,17.671677230923088,1597011031.652455,in_progress
1240,12.0,3.794381082954658,1.0169566950880622,30.654184147388005,0.0,1.2,5,4.002000000000001,False,False,5.005212889959462,3,17.671677230923088,1597011031.7597258,in_progress
1240,13.0,3.9036961993378103,1.0913232700443212,32.927671686670934,-30.0,0.6,0,4.002000000000001,False,False,5.623952666045036,3,17.671677230923088,1597011031.853258,in_progress
