episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status
80,1.0,3.049998208968451,0.6832436445866844,0.0208560607789489,15.0,0.6,6,5.001,False,True,0.792244748002442,0,17.671677230923088,1597005203.732722,in_progress
80,2.0,3.053816518444993,0.6843214468894462,0.4424184136920675,15.0,0.6,6,5.001,False,True,0.813853871498906,0,17.671677230923088,1597005203.7950375,in_progress
80,3.0,3.0665835152433885,0.688642057768018,2.1062000115859294,-30.0,1.2,1,5.001,False,True,0.8861081373143648,0,17.671677230923088,1597005203.8894541,in_progress
80,4.0,3.107150343769357,0.6997990830557941,5.5467375222088195,-30.0,0.6,0,5.001,False,True,1.11568914505972,0,17.671677230923088,1597005204.0002842,in_progress
80,5.0,3.1738621399909213,0.7146540734145632,8.173977439583318,-15.0,0.6,2,5.001,False,True,1.4932260470843668,1,17.671677230923088,1597005204.0960324,in_progress
80,6.0,3.235260526540355,0.7272401044068011,9.377720415741111,-15.0,1.2,3,5.001,False,True,1.8406909845926276,1,17.671677230923088,1597005204.2021172,in_progress
80,7.0,3.317175813051001,0.7418936762110235,9.688092957281512,-30.0,0.6,0,5.001,False,True,2.304260565405105,1,17.671677230923088,1597005204.295363,in_progress
80,8.0,3.4045634586334645,0.7511385123873731,8.01915100910314,15.0,0.6,6,5.001,False,True,2.798786036697404,2,17.671677230923088,1597005204.4038026,in_progress
80,9.0,3.4797721999085702,0.7565305551781504,5.902211279190621,-30.0,1.2,1,5.001,False,True,3.2243860699635243,2,17.671677230923088,1597005204.495203,in_progress
80,10.0,3.5582736408324838,0.7583820266667044,3.786547705537894,0.0,0.6,4,5.001,False,True,3.6686115772505334,3,17.671677230923088,1597005204.601782,in_progress
80,11.0,3.630983629815647,0.7558478745635397,0.605380889940435,0.0,1.2,5,5.001,False,True,4.080055705636383,3,17.671677230923088,1597005204.6943507,in_progress
80,12.0,3.719200655962141,0.7498704398248467,-1.6267732347865758,-15.0,1.2,3,5.001,False,True,4.579243656889856,3,17.671677230923088,1597005204.805246,in_progress
80,13.0,3.840521691214343,0.7318763243918351,-5.852388290161159,-30.0,0.6,0,5.001,False,True,5.265735339895363,3,17.671677230923088,1597005204.8961635,in_progress
80,14.0,3.9323214104397817,0.7064612676707057,-10.432833689159427,0.0,1.2,5,5.001,False,True,5.785157611158746,4,17.671677230923088,1597005205.0040488,in_progress
80,15.0,4.039133969173257,0.667086978308287,-16.004865734107106,-15.0,0.6,2,5.001,False,True,6.389505878969766,4,17.671677230923088,1597005205.0978994,in_progress
80,16.0,4.153619586603594,0.6132522764505095,-21.648624128731505,-15.0,1.2,3,5.001,False,True,7.037244982728828,4,17.671677230923088,1597005205.2062035,in_progress
80,17.0,4.259683944391756,0.5473878790829025,-27.920673486266313,0.0,1.2,5,5.001,False,True,7.637305760767732,4,17.671677230923088,1597005205.2989192,in_progress
80,18.0,4.355772187241413,0.48001251499668657,-32.002592439013455,15.0,1.2,7,5.001,False,True,8.180910921407984,5,17.671677230923088,1597005205.4062877,in_progress
80,19.0,4.463882655253157,0.40084229580900765,-34.57806715994071,30.0,0.6,8,4.002000000000001,False,False,8.792523252323997,5,17.671677230923088,1597005205.4995975,in_progress
80,20.0,4.545701767740038,0.3460572479158926,-34.20475668365543,30.0,1.2,9,4.002000000000001,False,False,9.255408127554542,6,17.671677230923088,1597005205.6067767,in_progress
80,21.0,4.649540158343462,0.2914780653019445,-30.221915154008887,30.0,1.2,9,4.002000000000001,False,False,9.842895495351906,6,17.671677230923088,1597005205.6989298,in_progress
80,22.0,4.760252465096278,0.2504669159119811,-24.34553288071323,15.0,0.6,6,4.002000000000001,True,False,10.469308236878193,6,17.671677230923088,1597005205.8065975,off_track
81,1.0,3.9335746546062507,0.6835690809153252,0.024521149986956592,15.0,0.6,6,5.001,False,True,0.7922031219135234,4,17.671677230923088,1597005206.3008063,in_progress
81,2.0,3.9408159821887443,0.6845565737612762,0.43948276124058394,15.0,0.6,6,5.001,False,True,0.8331821419739122,4,17.671677230923088,1597005206.410374,in_progress
81,3.0,3.9838339426269425,0.6925458546609105,3.1278948636405177,-15.0,1.2,3,5.001,False,True,1.0766271379866348,4,17.671677230923088,1597005206.5025964,in_progress
81,4.0,4.037233115566595,0.702843148674373,5.648934968012263,-30.0,0.6,0,5.001,False,True,1.3788217186494076,4,17.671677230923088,1597005206.61009,in_progress
81,5.0,4.126417460319986,0.7164380861852561,7.271754357711865,0.0,1.2,5,5.001,False,True,1.8835231015639844,4,17.671677230923088,1597005206.700678,in_progress
81,6.0,4.193888765825148,0.7249654194092084,7.2449941105417395,0.0,0.6,4,5.001,False,True,2.2653450922633476,4,17.671677230923088,1597005206.8076525,in_progress
81,7.0,4.292316574616028,0.7379732351786269,7.469038531471406,30.0,1.2,9,5.001,False,True,2.8223519435530307,4,17.671677230923088,1597005206.9009511,in_progress
81,8.0,4.367473837471755,0.7520341807371879,8.880507237800202,-15.0,0.6,2,5.001,False,True,3.247678209913586,5,17.671677230923088,1597005207.0079174,in_progress
81,9.0,4.473938861958184,0.7767997426939456,11.562412079031505,0.0,1.2,5,5.001,False,True,3.8501896195925824,5,17.671677230923088,1597005207.10273,in_progress
81,10.0,4.568615924200562,0.8009365813715261,13.002111942407442,30.0,1.2,9,5.001,False,True,4.385994365772593,6,17.671677230923088,1597005207.2082245,in_progress
81,11.0,4.669587728676975,0.8337434718843435,10.27332727497068,30.0,1.2,9,5.001,True,True,4.957437163578597,6,17.671677230923088,1597005207.302232,crashed
82,1.0,4.8172156797865835,0.5335021973062266,0.03759428821443586,-30.0,0.6,0,5.001,False,True,0.7922226835989921,6,17.671677230923088,1597005207.816505,in_progress
82,2.0,4.8249438372508315,0.5327408298569117,-0.2627707152858024,15.0,1.2,7,5.001,False,True,0.8359530249443359,6,17.671677230923088,1597005207.9209967,in_progress
82,3.0,4.868308770858915,0.5315515966713212,-0.6587057067089744,-15.0,0.6,2,5.001,False,True,1.0813428943289114,6,17.671677230923088,1597005208.0162456,in_progress
82,4.0,4.921903711233743,0.5336686500736529,0.08239462705693591,15.0,1.2,7,5.001,False,True,1.3846287291447075,6,17.671677230923088,1597005208.1226654,in_progress
82,5.0,5.010407546061735,0.5338838922919734,0.0771315972790345,15.0,1.2,7,5.001,False,True,1.8854521935311286,7,17.671677230923088,1597005208.215837,in_progress
82,6.0,5.1131084925181876,0.5369375515853294,0.8940200982444467,0.0,1.2,5,5.001,False,True,2.4666196190240934,7,17.671677230923088,1597005208.3230655,in_progress
82,7.0,5.249811740744646,0.5413538660722303,1.469398418335224,-30.0,1.2,1,5.001,False,True,3.2402010769511658,7,17.671677230923088,1597005208.4167147,in_progress
82,8.0,5.370611794500505,0.5446944413832304,1.558786819777576,-30.0,1.2,1,5.001,False,True,3.9237878058376503,8,17.671677230923088,1597005208.5220094,in_progress
82,9.0,5.492766814466105,0.5437472278495642,0.33417148304296007,-30.0,1.2,1,5.001,False,True,4.615033305205649,8,17.671677230923088,1597005208.6168652,in_progress
82,10.0,5.627868374823928,0.5301553565239144,-3.680231525869906,0.0,0.6,4,5.001,False,True,5.3795147448565865,9,17.671677230923088,1597005208.7250473,in_progress
82,11.0,5.73770808740432,0.5119228578542079,-6.981306456533152,-15.0,1.2,3,5.001,False,True,6.001035757493689,9,17.671677230923088,1597005208.8173118,in_progress
82,12.0,5.8393369020276955,0.4865645150949283,-10.899655265572747,30.0,0.6,8,5.001,False,True,6.559058961059538,9,17.671677230923088,1597005208.9238605,in_progress
82,13.0,5.936941281596359,0.45827549904674897,-13.586328951313272,15.0,0.6,6,4.002000000000001,False,False,7.108825883350356,9,17.671677230923088,1597005209.0176399,in_progress
