episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status
600,1.0,3.0500048279643437,0.6832897148309376,0.03924489468022107,30.0,0.6,8,5.001,False,True,0.7922822965934072,0,17.671677230923088,1597007664.554064,in_progress
600,2.0,3.0542824083529987,0.6847416550789195,0.5608145595204093,-15.0,1.2,3,5.001,False,True,0.8164910864062201,0,17.671677230923088,1597007664.6474147,in_progress
600,3.0,3.079376008955891,0.6921750702710173,3.2362088516710914,-30.0,1.2,1,5.001,False,True,0.9585050909930541,0,17.671677230923088,1597007664.7555797,in_progress
600,4.0,3.14887126821645,0.7085170379492688,7.161251923713583,-30.0,1.2,1,5.001,False,True,1.3517959841796645,1,17.671677230923088,1597007664.8495712,in_progress
600,5.0,3.2227903543997005,0.7225690960791412,8.613779293545585,15.0,1.2,7,5.001,False,True,1.770115672983903,1,17.671677230923088,1597007664.957224,in_progress
600,6.0,3.3675332472607753,0.7500789978317307,10.09336566099802,-15.0,0.6,2,5.001,False,True,2.5892383672334724,1,17.671677230923088,1597007665.0488508,in_progress
600,7.0,3.4711764402027234,0.7701919868943901,10.629594068344037,-15.0,1.2,3,5.001,False,True,3.1757722629238816,2,17.671677230923088,1597007665.154234,in_progress
600,8.0,3.581835054530739,0.7868880940813502,9.368712818083115,-15.0,0.6,2,5.001,False,True,3.8019979166715503,3,17.671677230923088,1597007665.2492678,in_progress
600,9.0,3.6821822372157595,0.7955135946916295,6.914218723617883,-30.0,1.2,1,5.001,False,True,4.369857201652698,3,17.671677230923088,1597007665.3566926,in_progress
600,10.0,3.796393205073553,0.7910270166495105,1.4851248101775196,-15.0,0.6,2,5.001,False,True,5.016141960443843,3,17.671677230923088,1597007665.4508796,in_progress
600,11.0,3.894226846886864,0.7759345659995219,-4.140655859022622,30.0,0.6,8,5.001,False,True,5.569729707624569,3,17.671677230923088,1597007665.556244,in_progress
600,12.0,3.976783232280938,0.7613113530642799,-6.921503319331548,-15.0,1.2,3,5.001,False,True,6.036867892115192,4,17.671677230923088,1597007665.652007,in_progress
600,13.0,4.064828397346773,0.7445997329788244,-8.860300438154637,-30.0,0.6,0,5.001,False,True,6.5350616047517045,4,17.671677230923088,1597007665.7590547,in_progress
600,14.0,4.160212737495041,0.7150180621079888,-12.819666217054634,15.0,0.6,6,5.001,False,True,7.074759999465,4,17.671677230923088,1597007665.8530605,in_progress
600,15.0,4.228366808161435,0.6903790354197242,-15.636345552772893,0.0,1.2,5,5.001,False,True,7.460378504956154,4,17.671677230923088,1597007665.9597259,in_progress
600,16.0,4.310448489409279,0.6580566692758422,-18.48558458670073,15.0,0.6,6,5.001,False,True,7.924794640378908,4,17.671677230923088,1597007666.0545466,in_progress
600,17.0,4.3909358929677245,0.6268101328473357,-19.79139889575348,15.0,0.6,6,5.001,False,True,8.38019129820649,5,17.671677230923088,1597007666.1605666,in_progress
600,18.0,4.461937344335526,0.599851306756237,-20.399906610595114,15.0,0.6,6,5.001,False,True,8.78191778899356,5,17.671677230923088,1597007666.253023,in_progress
