episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status
1000,1.0,3.0500055678825757,0.683238994119648,0.018987114578732638,-30.0,0.6,0,5.001,False,True,0.792286381009953,0,17.671677230923088,1597009758.996534,in_progress
1000,2.0,3.0528123821303543,0.6834491958528267,0.11047440787599615,-15.0,1.2,3,5.001,False,True,0.8081699283426261,0,17.671677230923088,1597009759.055865,in_progress
1000,3.0,3.0657606726509146,0.6842637179062284,0.4003737815767848,15.0,0.6,6,5.001,False,True,0.8814430009716392,0,17.671677230923088,1597009759.1568208,in_progress
1000,4.0,3.2648644980056147,0.7172173057460565,7.674884299233663,-30.0,1.2,1,5.001,False,True,2.008192834834998,1,17.671677230923088,1597009759.4665437,in_progress
1000,5.0,3.3111145497318293,0.7275139722550394,9.034017561331188,-30.0,0.6,0,5.001,False,True,2.2699321667543635,1,17.671677230923088,1597009759.5561018,in_progress
1000,6.0,3.36766391960347,0.7369345400357084,9.14702868935021,0.0,1.2,5,5.001,False,True,2.589951220170051,1,17.671677230923088,1597009759.6638005,in_progress
1000,7.0,3.4476752350476536,0.7491431668128279,8.858552025452207,-15.0,0.6,2,5.001,False,True,3.042741716404731,2,17.671677230923088,1597009759.7563581,in_progress
1000,8.0,3.5211891659717174,0.7570854000093573,7.773170565798175,-30.0,0.6,0,5.001,False,True,3.4587563633820437,2,17.671677230923088,1597009759.8624315,in_progress
1000,9.0,3.589119106846458,0.7586087366296432,5.644946293342273,-15.0,0.6,2,5.001,False,True,3.8431594975764205,3,17.671677230923088,1597009759.9565113,in_progress
1000,10.0,3.6528931886820857,0.7567151915881155,2.9275480821105178,15.0,1.2,7,5.001,False,True,4.204038660131278,3,17.671677230923088,1597009760.0634947,in_progress
1000,11.0,3.727460310069162,0.7547033739249482,1.107615527448422,-30.0,0.6,0,5.001,False,True,4.625992934216988,3,17.671677230923088,1597009760.1557674,in_progress
1000,12.0,3.801983887746582,0.7491577112703198,-1.171407174141292,0.0,0.6,4,5.001,False,True,5.047693655183472,3,17.671677230923088,1597009760.265891,in_progress
1000,13.0,3.872827327403562,0.7408473732991147,-3.3746258173324915,-30.0,1.2,1,5.001,False,True,5.448563720780288,3,17.671677230923088,1597009760.3586416,in_progress
1000,14.0,3.9466672171728394,0.726643231913581,-6.6482235890206,-30.0,0.6,0,5.001,False,True,5.866378091057137,4,17.671677230923088,1597009760.465967,in_progress
1000,15.0,4.020647931819509,0.7024105249654682,-11.786836399142018,15.0,1.2,7,5.001,False,True,6.284969068797556,4,17.671677230923088,1597009760.5588126,in_progress
1000,16.0,4.089741652052943,0.6748076508360173,-15.91398483216163,15.0,0.6,6,5.001,False,True,6.675898840967632,4,17.671677230923088,1597009760.6636147,in_progress
1000,17.0,4.172969775740395,0.6409099589743282,-19.41251968631098,0.0,0.6,4,5.001,False,True,7.146799245868542,4,17.671677230923088,1597009760.7582948,in_progress
1000,18.0,4.22842268620441,0.6173140029121283,-20.56940824846462,30.0,0.6,8,5.001,False,True,7.460546890900776,4,17.671677230923088,1597009760.8667052,in_progress
1000,19.0,4.29322141575465,0.5920407513597971,-20.792194758011856,15.0,0.6,6,5.001,False,True,7.827177002709329,4,17.671677230923088,1597009760.959655,in_progress
1000,20.0,4.344814468330514,0.5739761204690675,-20.302199362907142,30.0,0.6,8,5.001,False,True,8.119093781935014,4,17.671677230923088,1597009761.0705326,in_progress
1000,21.0,4.413680207515763,0.5554425717843638,-18.503808776704954,30.0,1.2,9,5.001,False,True,8.508751809133,5,17.671677230923088,1597009761.1617339,in_progress
1000,22.0,4.4778187645441525,0.5450521545253828,-14.975360599823462,30.0,0.6,8,5.001,False,True,8.871676264022438,5,17.671677230923088,1597009761.2695568,in_progress
1000,23.0,4.564308514683897,0.5424311203698303,-8.590996898869072,-30.0,0.6,0,5.001,False,True,9.361096744255205,6,17.671677230923088,1597009761.3609748,in_progress
1000,24.0,4.627766696675041,0.5432660386052904,-5.304171436970306,30.0,0.6,8,5.001,False,True,9.720193821445113,6,17.671677230923088,1597009761.47065,in_progress
1000,25.0,4.694207270922065,0.5466363699203812,-2.777187797357376,-15.0,0.6,2,5.001,False,True,10.096172705945724,6,17.671677230923088,1597009761.5687733,in_progress
1000,26.0,4.750213365262775,0.5509619245714689,-0.5582043573128901,15.0,1.2,7,5.001,False,True,10.413107179426143,6,17.671677230923088,1597009761.6703742,in_progress
1000,27.0,4.8181075639479385,0.5583851403725604,2.1514519640158247,-15.0,0.6,2,5.001,False,True,10.797319992543542,6,17.671677230923088,1597009761.7631335,in_progress
1000,28.0,4.892212749050381,0.5690620845255383,5.319364830930347,0.0,0.6,4,5.001,False,True,11.216685944646448,6,17.671677230923088,1597009761.8705308,in_progress
1000,29.0,4.9677483629480585,0.5815089077123692,7.218850758837387,0.0,0.6,4,5.001,False,True,11.644149947845998,7,17.671677230923088,1597009761.9629433,in_progress
1000,30.0,5.027591208247757,0.5923696706915358,8.266009765004481,-30.0,1.2,1,5.001,False,True,11.982808941644928,7,17.671677230923088,1597009762.0708308,in_progress
1000,31.0,5.107172884075313,0.6027206337181263,7.798253934050451,-30.0,1.2,1,5.001,False,True,12.433164447044497,7,17.671677230923088,1597009762.1648555,in_progress
1000,32.0,5.2103991194694625,0.6050211667998103,4.183481341312135,-30.0,0.6,0,5.001,False,True,13.017302839286945,7,17.671677230923088,1597009762.2707005,in_progress
1000,33.0,5.311391739801582,0.5950224620012101,-1.1848535911939029,0.0,1.2,5,5.001,False,True,13.588776830859992,7,17.671677230923088,1597009762.3644395,in_progress
1000,34.0,5.40448399757675,0.5770146490524407,-6.112431870590736,15.0,0.6,6,5.001,False,True,14.115528268493517,8,17.671677230923088,1597009762.471839,in_progress
1000,35.0,5.495960828037531,0.5582463059799423,-9.318040990070761,30.0,1.2,9,5.001,False,True,14.633136832552985,8,17.671677230923088,1597009762.5642102,in_progress
1000,36.0,5.587754023452097,0.544153756205064,-8.873700304807675,0.0,1.2,5,5.001,False,True,15.152545093202413,8,17.671677230923088,1597009762.6727293,in_progress
1000,37.0,5.716327455875288,0.5303037866209669,-7.171199713376654,0.0,0.6,4,5.001,False,True,15.880084822654442,9,17.671677230923088,1597009762.7655165,in_progress
1000,38.0,5.8058712220422715,0.521945865412212,-6.133897840469859,15.0,0.6,6,5.001,False,True,16.372818135748773,9,17.671677230923088,1597009762.8720524,in_progress
1000,39.0,5.899857552979224,0.518291007374489,-4.333859733352429,-30.0,0.6,0,5.001,False,True,16.9042798261674,9,17.671677230923088,1597009762.96696,in_progress
1000,40.0,5.950214420037503,0.5161997063795777,-3.7549634786356965,-15.0,0.6,2,5.001,False,True,17.18901959378229,9,17.671677230923088,1597009763.0716105,in_progress
1000,41.0,6.025170062004057,0.5106654300926987,-3.901704534759693,-15.0,0.6,2,5.001,False,True,17.612638695136674,9,17.671677230923088,1597009763.167032,in_progress
1000,42.0,6.089570184979107,0.5034677500491509,-4.81480156686205,0.0,0.6,4,5.001,False,True,17.97638746935866,10,17.671677230923088,1597009763.273436,in_progress
1000,43.0,6.149066702539392,0.4967152969912505,-5.34867703708436,15.0,0.6,6,5.001,False,True,18.31243035387291,10,17.671677230923088,1597009763.3669686,in_progress
1000,44.0,6.20512934733396,0.4922346404584533,-5.081168918320715,0.0,0.6,4,5.001,False,True,18.629243832204736,10,17.671677230923088,1597009763.4740443,in_progress
1000,45.0,6.279264333017656,0.48613574629255873,-4.875975547861525,-15.0,0.6,2,5.001,False,True,19.048169941824707,10,17.671677230923088,1597009763.5678625,in_progress
1000,46.0,6.333161281917393,0.4796730863229444,-5.444858654109584,30.0,1.2,9,5.001,False,True,19.228893962569554,10,17.671677230923088,1597009763.6739824,in_progress
1000,47.0,6.417832068883485,0.4724155279202823,-4.7573676607765,15.0,0.6,6,4.002000000000001,True,False,19.699929616264853,11,17.671677230923088,1597009763.7689066,crashed
1001,1.0,3.9335866299123836,0.683553941697595,0.018750558453894995,15.0,0.6,6,5.001,False,True,0.7922708568118088,4,17.671677230923088,1597009764.2299645,in_progress
1001,2.0,3.936972358060988,0.684228665089531,0.2944799126157988,0.0,0.6,4,5.001,False,True,0.8114312857161146,4,17.671677230923088,1597009764.290571,in_progress
1001,3.0,3.949978179630814,0.6866281262306884,1.285065618921564,-30.0,1.2,1,5.001,False,True,0.8850331198717032,4,17.671677230923088,1597009764.3898265,in_progress
1001,4.0,3.9959280870317984,0.6928917110764842,3.139342295619685,-30.0,0.6,0,5.001,False,True,1.1450658442871082,4,17.671677230923088,1597009764.4953141,in_progress
1001,5.0,4.0605903825261915,0.6972076516215703,3.335487719512905,-30.0,0.6,0,5.001,False,True,1.510983767670164,4,17.671677230923088,1597009764.5905805,in_progress
1001,6.0,4.12037191425141,0.6977330698693648,2.3818421007231394,30.0,0.6,8,5.001,False,True,1.8492748928726086,4,17.671677230923088,1597009764.6955633,in_progress
1001,7.0,4.184282874278648,0.6977472352901578,1.55978331138489,-15.0,1.2,3,5.001,False,True,2.210932477334092,4,17.671677230923088,1597009764.7917368,in_progress
1001,8.0,4.262707013575601,0.6979913980713137,0.9242463078642476,-30.0,1.2,1,5.001,False,True,2.654717300646435,4,17.671677230923088,1597009764.8968124,in_progress
1001,9.0,4.368160265024836,0.6876964228825624,-2.750282478544911,15.0,0.6,6,5.001,False,True,3.251432387642324,5,17.671677230923088,1597009764.9911,in_progress
1001,10.0,4.46475907701438,0.6718236673205105,-6.152426899641085,15.0,1.2,7,5.001,False,True,3.7980309356945767,5,17.671677230923088,1597009765.1002238,in_progress
1001,11.0,4.57260836772066,0.6555669026253726,-7.4379800130125115,30.0,0.6,8,5.001,False,True,4.408292601649919,6,17.671677230923088,1597009765.1916306,in_progress
1001,12.0,4.66154810954882,0.6489741498921227,-5.8289335224023135,30.0,1.2,9,5.001,False,True,4.911568991392944,6,17.671677230923088,1597009765.2988594,in_progress
1001,13.0,4.751975440451763,0.6521943594612726,-1.8999023147275425,30.0,1.2,9,5.001,False,True,5.423283160890378,6,17.671677230923088,1597009765.3936527,in_progress
1001,14.0,4.838477019125717,0.6622758967081253,-1.885193533541976,30.0,1.2,9,5.001,True,True,5.912796274204371,6,17.671677230923088,1597009765.5007157,crashed
1002,1.0,4.817148932475789,0.683863996316015,0.015580375037702987,-15.0,1.2,3,5.001,False,True,0.7921491671703002,6,17.671677230923088,1597009766.0127041,in_progress
1002,2.0,4.818360423772629,0.6842398077468972,-0.009467261089396696,30.0,0.6,8,5.001,False,True,0.7990054805785601,6,17.671677230923088,1597009766.0795865,in_progress
1002,3.0,4.823717275155039,0.6839469564255268,-0.41139746345155065,-30.0,1.2,1,5.001,False,True,0.8293180891274996,6,17.671677230923088,1597009766.1586597,in_progress
1002,4.0,4.833500289962608,0.6836851401074372,-0.5998209970515678,15.0,0.6,6,5.001,False,True,0.8846774104460233,6,17.671677230923088,1597009766.2588105,in_progress
1002,5.0,4.854767723136372,0.6840812177096999,-0.5854446496858634,-30.0,1.2,1,5.001,False,True,1.0050257686584283,6,17.671677230923088,1597009766.3672776,in_progress
1002,6.0,4.896902188192303,0.6841426509015759,-0.44622791941972456,-15.0,1.2,3,5.001,False,True,1.2434552271394186,6,17.671677230923088,1597009766.4586642,in_progress
1002,7.0,4.954746441170292,0.6871173916757718,0.6733722981206767,15.0,0.6,6,5.001,False,True,1.5707886886018847,7,17.671677230923088,1597009766.569054,in_progress
1002,8.0,5.028687333016448,0.6922171014649562,2.1343128984985267,15.0,0.6,6,5.001,False,True,1.9892136595177579,7,17.671677230923088,1597009766.6615827,in_progress
1002,9.0,5.0805999964956365,0.6974911939893841,3.2475407580980775,0.0,1.2,5,5.001,False,True,2.282986259705344,7,17.671677230923088,1597009766.7733588,in_progress
1002,10.0,5.179114386231834,0.7086123423558607,4.943566440168211,-15.0,0.6,2,5.001,False,True,2.8404792359834925,7,17.671677230923088,1597009766.8611116,in_progress
