episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status
880,1.0,3.0499903668501567,0.6832717412388679,0.032282966669153285,-30.0,0.6,0,5.001,False,True,0.7922004280819607,0,17.671677230923088,1597009051.0639017,in_progress
880,2.0,3.0568359660018616,0.6846623368818987,0.6169886398448675,-30.0,1.2,1,5.001,False,True,0.8309409266517958,0,17.671677230923088,1597009051.1652658,in_progress
880,3.0,3.095773739027041,0.6903463674436804,2.5388845625878695,-30.0,1.2,1,5.001,False,True,1.0512924084097064,0,17.671677230923088,1597009051.2709904,in_progress
880,4.0,3.165358718137891,0.6967711945296329,3.600118693543498,-15.0,1.2,3,5.001,False,True,1.4450709427794337,1,17.671677230923088,1597009051.3657725,in_progress
880,5.0,3.259575501220202,0.701638716194979,3.2588037223005846,-30.0,0.6,0,5.001,False,True,1.9782320910601516,1,17.671677230923088,1597009051.7125432,in_progress
880,6.0,3.5502190110631107,0.6528302759192349,-11.714893754231285,-30.0,0.6,0,5.001,False,True,3.622818725404874,3,17.671677230923088,1597009051.770256,in_progress
880,7.0,3.575385614239887,0.6414405799002014,-13.784519675995462,15.0,0.6,6,5.001,False,True,3.7652077545783396,3,17.671677230923088,1597009051.872532,in_progress
880,8.0,3.6364729015245514,0.612505132672752,-18.126169446273483,-15.0,0.6,2,5.001,False,True,4.110828251688833,3,17.671677230923088,1597009051.9659164,in_progress
880,9.0,3.6840477967426817,0.588190056932553,-20.90335987595244,30.0,0.6,8,5.001,False,True,4.379994549227252,3,17.671677230923088,1597009052.0755599,in_progress
880,10.0,3.751808424470557,0.5537470517346883,-23.31512533455706,30.0,0.6,8,5.001,False,True,4.763366816739188,3,17.671677230923088,1597009052.1692061,in_progress
880,11.0,3.7977744097485773,0.5328030505057965,-23.669580580172866,30.0,0.6,8,5.001,False,True,5.023435479535556,3,17.671677230923088,1597009052.2735515,in_progress
880,12.0,3.866297631776269,0.5073631688232786,-22.273750024139886,0.0,1.2,5,5.001,False,True,5.411141308260874,3,17.671677230923088,1597009052.369219,in_progress
880,13.0,3.9417207591628,0.4834420958765163,-20.257378113787805,30.0,0.6,8,5.001,False,True,5.83789520138755,4,17.671677230923088,1597009052.4772468,in_progress
880,14.0,4.029849311214408,0.46274330454365464,-16.619775095475887,15.0,1.2,7,5.001,False,True,6.336552715671852,4,17.671677230923088,1597009052.5700223,in_progress
880,15.0,4.119897517803687,0.4500047119331241,-12.422273723168516,30.0,0.6,8,4.002000000000001,False,False,6.846089221428516,4,17.671677230923088,1597009052.6775455,in_progress
880,16.0,4.228057241556041,0.4497702590272073,-4.8650220088999685,15.0,0.6,6,5.001,False,True,7.458139971381823,4,17.671677230923088,1597009052.7699735,in_progress
