episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
2,165.0,1.4301913571633085,4.524570408916001,-172.30135380187372,30.0,1.0,12,1.0,False,True,67.50538278862398,80,17.709159380834848,50.462,in_progress,0.0
2,166.0,1.3889753198382937,4.504237612109077,-168.85097191037255,20.0,1.0,10,1.0,False,True,67.7456149187736,80,17.709159380834848,50.546,in_progress,0.0
2,167.0,1.3230821291490855,4.463599249084889,-162.8523050561218,30.0,1.0,12,1.0,False,True,68.11458224845757,80,17.709159380834848,50.602,in_progress,0.0
2,168.0,1.2764190388703465,4.427208233961713,-158.03074766498275,0.0,1.0,6,1.0,False,True,68.42322773545636,81,17.709159380834848,50.675,in_progress,0.0
2,169.0,1.223825882900337,4.380470441013834,-152.68590805442477,0.0,1.0,6,1.0,False,True,68.81715806745487,81,17.709159380834848,50.739,in_progress,0.0
2,170.0,1.17531314019542,4.328056799010369,-147.210668462596,0.0,1.0,6,1.0,False,True,69.20062545232696,82,17.709159380834848,50.804,in_progress,0.0
2,171.0,1.1292686663780158,4.2744928336250805,-142.73243123140725,0.0,1.0,6,1.0,False,True,69.64203266829827,82,17.709159380834848,50.871,in_progress,0.0
2,172.0,1.0869072645530697,4.223858185712994,-139.44954567647122,0.0,1.0,6,0.5,False,True,70.00809867828906,83,17.709159380834848,50.935,in_progress,0.0
2,173.0,1.0442021117261533,4.165712205440159,-135.77043149941454,0.0,1.0,6,0.5,False,True,70.48054224917814,83,17.709159380834848,51.004,in_progress,0.0
2,174.0,1.0057115776228716,4.106929048960198,-132.36289915969544,0.0,1.0,6,0.5,False,True,70.87220380454809,84,17.709159380834848,51.073,in_progress,0.0
2,175.0,0.9676582378453769,4.050034702764586,-130.08235483619978,0.0,1.0,6,0.5,False,True,71.34926010334834,84,17.709159380834848,51.142,in_progress,0.0
2,176.0,0.9289852733627807,3.9898364780098663,-128.04083713133105,0.0,1.0,6,0.5,False,True,71.75320909934115,85,17.709159380834848,51.206,in_progress,0.0
2,177.0,0.8973288900284841,3.9325461125856296,-125.69505015618397,20.0,1.0,10,0.5,False,True,72.24176634709455,85,17.709159380834848,51.268,in_progress,0.0
2,178.0,0.8655366281961072,3.8685505148206265,-123.16492499993123,20.0,1.0,10,0.5,False,True,72.64469743788693,86,17.709159380834848,51.342,in_progress,0.0
2,179.0,0.8361647937415333,3.7995651837687086,-120.28288561074899,9.999999999999998,1.0,8,0.5,False,True,73.18552713511724,86,17.709159380834848,51.408,in_progress,0.0
2,180.0,0.816232200545871,3.734827928289675,-116.81696810697767,30.0,1.0,12,0.5,False,True,73.56663967988695,87,17.709159380834848,51.473,in_progress,0.0
2,181.0,0.7995290413921875,3.6636226807707857,-113.00323871898698,30.0,1.0,12,0.5,False,True,74.06717069273355,87,17.709159380834848,51.539,in_progress,0.0
2,182.0,0.7888253760439953,3.5935874071894007,-109.0855030164048,30.0,1.0,12,0.5,False,True,74.46499315649521,88,17.709159380834848,51.609,in_progress,0.0
2,183.0,0.7876262085193456,3.5167405874501982,-103.74082222642029,30.0,1.0,12,0.5,False,True,74.94279802923717,88,17.709159380834848,51.674,in_progress,0.0
2,184.0,0.7935415623669824,3.4476597373488094,-98.77601778955963,20.0,1.0,10,0.5,False,True,75.33408599117286,89,17.709159380834848,51.741,in_progress,0.0
2,185.0,0.806777394976341,3.3732177756786634,-93.34922801492718,0.0,1.0,6,0.5,False,True,75.80344968175766,89,17.709159380834848,51.807,in_progress,0.0
2,186.0,0.823363162111233,3.302328875678884,-88.73647702390983,-10.000000000000004,1.0,4,0.5,False,True,76.21308375464845,90,17.709159380834848,51.871,in_progress,0.0
2,187.0,0.8426155262098304,3.2352536131836414,-84.78507444032086,-10.000000000000004,1.0,4,0.5,False,True,76.65437220360917,90,17.709159380834848,51.935,in_progress,0.0
2,188.0,0.8595254781094179,3.166339718884881,-82.50670935677697,-30.0,1.0,0,0.5,False,True,77.05505797136946,91,17.709159380834848,52.009,in_progress,0.0
2,189.0,0.8728896012984818,3.095570086977322,-81.6486256919024,-10.000000000000004,1.0,4,0.5,False,True,77.47899639792632,91,17.709159380834848,52.075,in_progress,0.0
2,190.0,0.8846858301491524,3.0310500996123557,-81.1991829968541,-10.000000000000004,1.0,4,0.5,False,True,77.8477604438476,92,17.709159380834848,52.142,in_progress,0.0
2,191.0,0.8970882466017177,2.962376496132632,-80.84024253102261,-10.000000000000004,1.0,4,0.5,False,True,78.22775731110215,92,17.709159380834848,52.209,in_progress,0.0
2,192.0,0.9070118150297859,2.8954122326872285,-81.0396187545829,-10.000000000000004,1.0,4,1.0,False,True,78.60817972615305,93,17.709159380834848,52.272,in_progress,0.0
2,193.0,0.9163769243380466,2.8273944045041604,-81.37948478405765,-10.000000000000004,1.0,4,1.0,False,True,78.98336704132342,93,17.709159380834848,52.341,in_progress,0.0
2,194.0,0.9248202117219987,2.7577052240080357,-81.87411701590739,-30.0,1.0,0,1.0,False,True,79.37794882479109,94,17.709159380834848,52.399,in_progress,0.0
2,195.0,0.9303180202314218,2.690989540183721,-82.80640971160724,-10.000000000000004,1.0,4,1.0,False,True,79.74927937983146,94,17.709159380834848,52.475,in_progress,0.0
2,196.0,0.932242764894679,2.6205498055749223,-84.31739130276097,-10.000000000000004,1.0,4,1.0,False,True,80.14098647315097,95,17.709159380834848,52.54,in_progress,0.0
2,197.0,0.9316816648728171,2.554290260237325,-85.94131136175132,-10.000000000000004,1.0,4,1.0,False,True,80.50673389717828,95,17.709159380834848,52.604,in_progress,0.0
2,198.0,0.9282966493165721,2.482957269637357,-87.81379778300978,0.0,1.0,6,1.0,False,True,80.89730867967711,95,17.709159380834848,52.671,in_progress,0.0
2,199.0,0.9238557816632678,2.41720995053129,-89.36449532412075,0.0,1.0,6,1.0,False,True,81.25575750827123,96,17.709159380834848,52.74,in_progress,0.0
2,200.0,0.9219835777973243,2.3471808439609743,-89.98132034644664,30.0,1.0,12,1.0,False,True,81.64083471459115,96,17.709159380834848,52.807,in_progress,0.0
2,201.0,0.9208291931021646,2.2746036906035716,-90.24828897754003,30.0,1.0,12,1.0,False,True,82.04081874856766,97,17.709159380834848,52.872,in_progress,0.0
