episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
240,1.0,3.1998398497673324,0.6833193712844249,0.21118758087816014,20.0,1.0,10,0.0,False,True,0.7911597821528973,1,17.709159380834848,840.002,prepare,0.0
240,2.0,3.1997327938477023,0.6831032114197835,0.18326595495146542,9.999999999999998,1.0,8,1.0,False,True,0.7905513581379281,1,17.709159380834848,840.071,in_progress,0.0
240,3.0,3.2101614362236375,0.6856101461952169,0.8240255006373844,0.0,1.0,6,1.0,False,True,0.8494614536460098,1,17.709159380834848,840.138,in_progress,0.0
240,4.0,3.2358023983455686,0.6952830354404123,3.1531986009569337,-30.0,1.0,0,1.0,False,True,0.9943341942802173,1,17.709159380834848,840.208,in_progress,0.0
240,5.0,3.273257457934651,0.7032558401894828,4.585568232361454,-30.0,1.0,0,1.0,False,True,1.2059039472006692,1,17.709159380834848,840.268,in_progress,0.0
240,6.0,3.3171655119362726,0.7091937122435079,5.123869313456532,-30.0,2.0,1,1.0,False,True,1.4538948002661447,2,17.709159380834848,840.339,in_progress,0.0
240,7.0,3.3800393458646165,0.715372181022616,5.202904016197638,-30.0,1.0,0,1.0,False,True,1.808752663358513,2,17.709159380834848,840.405,in_progress,0.0
240,8.0,3.4444374660286745,0.7157146419722256,3.962890270165765,-20.0,1.0,2,1.0,False,True,2.1723961516393957,3,17.709159380834848,840.465,in_progress,0.0
240,9.0,3.5159840120395947,0.7146320625605624,2.6406316582936666,-20.0,1.0,2,1.0,False,True,2.5764283519201077,3,17.709159380834848,840.539,in_progress,0.0
240,10.0,3.5824949742746273,0.7094245422411647,0.767066642991473,0.0,1.0,6,1.0,False,True,2.9519904858249513,3,17.709159380834848,840.609,in_progress,0.0
240,11.0,3.6486284559629554,0.7027138394705653,-1.0088500256981903,30.0,1.0,12,1.0,False,True,3.325417706447823,4,17.709159380834848,840.667,in_progress,0.0
240,12.0,3.718780027328297,0.6990038302891829,-1.4923274171605079,0.0,2.0,7,1.0,False,True,3.721539040677376,4,17.709159380834848,840.737,in_progress,0.0
240,13.0,3.795682254897883,0.6958703163892388,-1.8121627379476037,-10.000000000000004,1.0,4,1.0,False,True,4.1557835436446355,5,17.709159380834848,840.808,in_progress,0.0
240,14.0,3.8749028987655363,0.6873761344546122,-3.076171971890782,-20.0,2.0,3,1.0,False,True,4.603107795147195,5,17.709159380834848,840.877,in_progress,0.0
240,15.0,3.95140697583601,0.6748153099056057,-5.007324556215807,0.0,2.0,7,1.0,False,True,5.035085968008278,6,17.709159380834848,840.933,in_progress,0.0
240,16.0,4.044227899902898,0.6537578381081274,-7.77386737953457,20.0,1.0,10,1.0,False,True,5.559185409829076,7,17.709159380834848,841.005,in_progress,0.0
240,17.0,4.144156898016214,0.633674425936029,-9.082653645285871,-20.0,2.0,3,1.0,False,True,6.123422811251842,7,17.709159380834848,841.072,in_progress,0.0
240,18.0,4.231137363526275,0.6157486181074465,-10.017957278387692,30.0,1.0,12,1.0,False,True,6.614547869135623,8,17.709159380834848,841.138,in_progress,0.0
240,19.0,4.331905633830146,0.5952896431632447,-10.621317183286935,30.0,2.0,13,0.5,False,True,7.183521845321179,8,17.709159380834848,841.198,in_progress,0.0
240,20.0,4.422912427703023,0.5812921525081164,-10.014317833856412,0.0,1.0,6,0.5,False,True,7.697392438138791,9,17.709159380834848,841.275,in_progress,0.0
240,21.0,4.53174239492815,0.5702464297866754,-8.392427572737407,20.0,1.0,10,0.5,False,True,8.311910778566135,10,17.709159380834848,841.338,in_progress,0.0
240,22.0,4.614223194513922,0.5654726641227538,-6.799240256818526,30.0,1.0,12,0.5,False,True,8.777645385090501,10,17.709159380834848,841.406,in_progress,0.0
240,23.0,4.7002551300558215,0.5689113592106378,-3.6856088606339874,-10.000000000000004,1.0,4,0.5,False,True,9.263457228501597,11,17.709159380834848,841.474,in_progress,0.0
240,24.0,4.774025605334295,0.5819396197180349,0.26167806919009495,0.0,2.0,7,0.5,False,True,9.68004117251173,11,17.709159380834848,841.54,in_progress,0.0
240,25.0,4.854848717341488,0.5976947061899447,3.6539522257946304,-30.0,2.0,1,0.5,False,True,10.136466939463068,12,17.709159380834848,841.608,in_progress,0.0
240,26.0,4.956527642497715,0.6160002607700646,6.124104913248971,-30.0,1.0,0,1.0,False,True,10.710665144224276,13,17.709159380834848,841.673,in_progress,0.0
240,27.0,5.058923250785337,0.627336808748335,6.203531332616825,-10.000000000000004,1.0,4,1.0,False,True,11.28890872351758,13,17.709159380834848,841.736,in_progress,0.0
240,28.0,5.13686427772833,0.6348757408621448,6.049311233421955,-10.000000000000004,1.0,4,1.0,False,True,11.729040728746847,14,17.709159380834848,841.8,in_progress,0.0
240,29.0,5.215190063254045,0.6418112991890271,5.7798645731213165,-30.0,1.0,0,1.0,False,True,12.171356187700907,14,17.709159380834848,841.866,in_progress,0.0
240,30.0,5.297693119834354,0.6404388950119863,3.6544902071612517,0.0,1.0,6,1.0,False,True,12.637231707841309,15,17.709159380834848,841.936,in_progress,0.0
240,31.0,5.36616078370205,0.6366782682467428,1.8823723627618538,-30.0,1.0,0,1.0,False,True,13.023808887703133,15,17.709159380834848,842.005,in_progress,0.0
240,32.0,5.4365929731100255,0.6324995737858455,0.4201834277390187,0.0,2.0,7,1.0,False,True,13.421514422988967,16,17.709159380834848,842.072,in_progress,0.0
240,33.0,5.517067003124801,0.6213567226739019,-2.191436794467899,0.0,2.0,7,1.0,False,True,13.875546070307879,16,17.709159380834848,842.139,in_progress,0.0
240,34.0,5.61242750385947,0.6029582665584291,-5.411024494535743,9.999999999999998,1.0,8,0.5,False,True,14.414696689614354,17,17.709159380834848,842.207,in_progress,0.0
240,35.0,5.704278433354726,0.5826136595192872,-8.037685358872,30.0,1.0,12,0.5,False,True,14.933397307415913,18,17.709159380834848,842.276,in_progress,0.0
240,36.0,5.792502747372071,0.5719558730430174,-7.638278771415007,20.0,1.0,10,0.5,False,True,15.434324738584609,18,17.709159380834848,842.335,in_progress,0.0
240,37.0,5.874020962011414,0.5660705038451773,-6.509469390839016,0.0,2.0,7,0.5,False,True,15.894790073924606,19,17.709159380834848,842.405,in_progress,0.0
240,38.0,5.96378948806358,0.5604204042971315,-5.543473144735037,30.0,1.0,12,0.5,False,True,16.404433674870592,19,17.709159380834848,842.472,in_progress,0.0
240,39.0,6.04415586238582,0.5598352818474644,-3.964091229483179,0.0,1.0,6,0.5,False,True,16.858257909149845,20,17.709159380834848,842.538,in_progress,0.0
240,40.0,6.127442297681779,0.5628589373862094,-1.6998502253621595,30.0,2.0,13,0.5,False,True,17.305384076860722,20,17.709159380834848,842.599,in_progress,0.0
240,41.0,6.213615266122333,0.5702904885808405,0.4834796006854718,-10.000000000000004,1.0,4,0.5,False,True,17.760745026191508,21,17.709159380834848,842.658,in_progress,0.0
240,42.0,6.303764994835788,0.585810975281807,4.184660604734228,20.0,2.0,11,0.5,False,True,18.270029418602434,22,17.709159380834848,842.731,in_progress,0.0
240,43.0,6.395619775961184,0.605733099639797,7.085624733858813,9.999999999999998,2.0,9,0.5,False,True,18.767156887350563,22,17.709159380834848,842.801,in_progress,0.0
240,44.0,6.497594762508977,0.636214145705911,10.767837996416347,30.0,2.0,13,0.5,False,True,19.36099324707856,23,17.709159380834848,842.873,in_progress,0.0
240,45.0,6.597910067724071,0.6748474774753374,14.825485880770222,30.0,2.0,13,1.0,False,True,19.87791816611675,24,17.709159380834848,842.939,in_progress,0.0
240,46.0,6.705411743355326,0.7302101457861628,20.139621395703056,0.0,1.0,6,1.0,False,True,20.4964618965753,24,17.709159380834848,843.007,in_progress,0.0
240,47.0,6.798627588857618,0.7902670165237399,25.273593997367026,0.0,1.0,6,1.0,False,True,21.12131090559533,25,17.709159380834848,843.074,in_progress,0.0
240,48.0,6.882182000112003,0.8554257325054525,30.622328842206574,-20.0,1.0,2,1.0,False,True,21.688711604659456,26,17.709159380834848,843.14,in_progress,0.0
