episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
520,1.0,3.199949459113917,0.6829286711093143,0.1660984921692403,-30.0,1.0,0,0.0,False,True,0.7917716638024288,1,17.709159380834848,3684.082,prepare,0.0
520,2.0,3.1997327938478124,0.6831032114197838,0.18326595495146542,-10.000000000000004,1.0,4,1.0,False,True,0.7905513581379284,1,17.709159380834848,3684.153,in_progress,0.0
520,3.0,3.209158433129923,0.6823355629497048,-0.041261229900742886,0.0,1.0,6,1.0,False,True,0.8437618774560584,1,17.709159380834848,3684.21,in_progress,0.0
520,4.0,3.230173794472448,0.6779711731773328,-1.137122609140748,-10.000000000000004,1.0,4,1.0,False,True,0.9624009585120318,1,17.709159380834848,3684.288,in_progress,0.0
520,5.0,3.2634205899750564,0.6687455296227478,-3.144807491854673,0.0,1.0,6,1.0,False,True,1.1500588151653415,1,17.709159380834848,3684.353,in_progress,0.0
520,6.0,3.3087927718244057,0.6568217032267584,-5.389864944318738,20.0,1.0,10,1.0,False,True,1.4061628359432503,2,17.709159380834848,3684.424,in_progress,0.0
520,7.0,3.364516119636804,0.6441725367653529,-7.066032034788477,20.0,1.0,10,1.0,False,True,1.7209942527999993,2,17.709159380834848,3684.487,in_progress,0.0
520,8.0,3.4267375494366594,0.6334171527279369,-7.749707520503589,30.0,1.0,12,1.0,False,True,2.0723305284338864,2,17.709159380834848,3684.554,in_progress,0.0
520,9.0,3.4940908181383055,0.627947233886301,-6.9485582490248605,0.0,1.0,6,1.0,False,True,2.4526528142853175,3,17.709159380834848,3684.619,in_progress,0.0
520,10.0,3.563670954141713,0.6283425792333005,-4.996057785753847,20.0,1.0,10,1.0,False,True,2.845513970839195,3,17.709159380834848,3684.687,in_progress,0.0
520,11.0,3.632830774220138,0.6311853810446004,-3.0224318812037265,20.0,1.0,10,1.0,False,True,3.2360516458835207,4,17.709159380834848,3684.736,in_progress,0.0
520,12.0,3.7046805095974333,0.6376926421631727,-0.7721342060982828,20.0,2.0,11,1.0,False,True,3.641792566872327,4,17.709159380834848,3684.823,in_progress,0.0
520,13.0,3.7856009287945875,0.6537970137401714,3.008387295251069,-20.0,1.0,2,1.0,False,True,4.0987675727416555,5,17.709159380834848,3684.886,in_progress,0.0
520,14.0,3.8732321699481704,0.6737105758107873,6.28375056043036,-30.0,1.0,0,1.0,False,True,4.593646689259141,5,17.709159380834848,3684.955,in_progress,0.0
520,15.0,3.9560509659534264,0.6890588550617989,7.646681525059466,-30.0,1.0,0,1.0,False,True,5.061337606469327,6,17.709159380834848,3685.018,in_progress,0.0
520,16.0,4.023475222385581,0.7001293444070986,8.108610787208509,-30.0,1.0,0,1.0,False,True,5.442090273493872,6,17.709159380834848,3685.091,in_progress,0.0
520,17.0,4.095749777963161,0.7071647061142339,7.348865559160918,-10.000000000000004,1.0,4,1.0,False,True,5.850223681308153,7,17.709159380834848,3685.149,in_progress,0.0
520,18.0,4.170194205744103,0.7116578126677067,6.244010718255399,-30.0,1.0,0,1.0,False,True,6.270605917020347,7,17.709159380834848,3685.221,in_progress,0.0
520,19.0,4.237418985801022,0.7155616228267365,5.463800518626874,-30.0,1.0,0,1.0,False,True,6.650218270612824,8,17.709159380834848,3685.283,in_progress,0.0
520,20.0,4.304423075439231,0.7112178186782913,3.0736751645254268,-30.0,1.0,0,1.0,False,True,7.028568868992506,8,17.709159380834848,3685.355,in_progress,0.0
520,21.0,4.373325116116684,0.6992828835917309,-0.43809404394607354,-10.000000000000004,1.0,4,1.0,False,True,7.417620336713525,9,17.709159380834848,3685.429,in_progress,0.0
520,22.0,4.4454728368612955,0.6810369539304513,-4.392624771369826,-10.000000000000004,1.0,4,1.0,False,True,7.824986740543276,9,17.709159380834848,3685.483,in_progress,0.0
520,23.0,4.503465888448724,0.6618375961415531,-7.736436045591145,20.0,1.0,10,1.0,False,True,8.152423063827701,10,17.709159380834848,3685.553,in_progress,0.0
520,24.0,4.567767922351036,0.6407249902309619,-10.491842741679541,30.0,1.0,12,1.0,False,True,8.51547817180181,10,17.709159380834848,3685.618,in_progress,0.0
520,25.0,4.633219972892089,0.6264443847644907,-10.949261691395908,0.0,1.0,6,1.0,False,True,8.885042846230826,11,17.709159380834848,3685.684,in_progress,0.0
520,26.0,4.699512048048968,0.6122067929672955,-11.312130247317372,30.0,1.0,12,1.0,False,True,9.259351056764036,11,17.709159380834848,3685.754,in_progress,0.0
520,27.0,4.766662657610059,0.5973470673795138,-11.663794681750117,0.0,1.0,6,0.5,False,True,9.638497583399404,11,17.709159380834848,3685.824,in_progress,0.0
520,28.0,4.832273397567086,0.5876439705245092,-10.816123354322546,30.0,1.0,12,0.5,False,True,10.008966905003197,12,17.709159380834848,3685.887,in_progress,0.0
520,29.0,4.899456137100688,0.5830444069519461,-8.994647331397696,30.0,1.0,12,0.5,False,True,10.38832169063539,12,17.709159380834848,3685.952,in_progress,0.0
520,30.0,4.977759962888598,0.5831151100874914,-6.28000954367753,0.0,1.0,6,0.5,False,True,10.8304874969108,13,17.709159380834848,3686.021,in_progress,0.0
520,31.0,5.048497813503643,0.5870740180233598,-3.656348668788503,0.0,1.0,6,0.5,False,True,11.229958311634313,13,17.709159380834848,3686.092,in_progress,0.0
520,32.0,5.11691679592377,0.594790784744262,-0.9559130335687583,-20.0,2.0,3,0.5,False,True,11.616321636652748,14,17.709159380834848,3686.149,in_progress,0.0
520,33.0,5.201695989239455,0.5995397659357052,0.30774166942190834,0.0,1.0,6,0.5,False,True,12.095085833332329,14,17.709159380834848,3686.223,in_progress,0.0
520,34.0,5.285863419624417,0.6062098848156101,1.6684033683040274,-10.000000000000004,1.0,4,0.5,False,True,12.570373445741762,15,17.709159380834848,3686.289,in_progress,0.0
520,35.0,5.363889844715398,0.6097296874372768,1.969336675696985,-10.000000000000004,1.0,4,1.0,False,True,13.010917072833458,15,17.709159380834848,3686.342,in_progress,0.0
520,36.0,5.436700199260223,0.6109307032177589,1.6710837270003807,0.0,2.0,7,1.0,False,True,13.422065251063827,16,17.709159380834848,3686.421,in_progress,0.0
520,37.0,5.513487182781681,0.6129999615770191,1.6023554415940908,0.0,1.0,6,1.0,False,True,13.85526245178671,16,17.709159380834848,3686.483,in_progress,0.0
520,38.0,5.598029005820958,0.6162996235970287,1.8650917168066359,20.0,2.0,11,1.0,False,True,14.33267961309557,17,17.709159380834848,3686.55,in_progress,0.0
520,39.0,5.7015280117382305,0.6271981278919881,3.4784363538058303,0.0,2.0,7,1.0,False,True,14.91778463545709,18,17.709159380834848,3686.622,in_progress,0.0
520,40.0,5.812858402959623,0.6413485908315797,4.894258296937341,30.0,2.0,13,1.0,False,True,15.547457042849953,18,17.709159380834848,3686.685,in_progress,0.0
520,41.0,5.91933922781996,0.661082788719404,7.1315697789552805,-30.0,1.0,0,1.0,False,True,16.148685333835456,19,17.709159380834848,3686.751,in_progress,0.0
520,42.0,6.035769130902383,0.6871312385718334,9.370658272238009,0.0,2.0,7,1.0,False,True,16.8048875580673,20,17.709159380834848,3686.819,in_progress,0.0
520,43.0,6.138803626566215,0.7086656166775882,10.345531308174763,0.0,2.0,7,1.0,False,True,17.390571674770122,21,17.709159380834848,3686.885,in_progress,0.0
520,44.0,6.246150301332298,0.7339634486667586,11.476977986222407,-20.0,1.0,2,1.0,False,True,18.014846582071257,21,17.709159380834848,3686.95,in_progress,0.0
520,45.0,6.357880459528597,0.7564800696311949,11.39076305108764,9.999999999999998,1.0,8,1.0,False,True,18.67129162833983,22,17.709159380834848,3687.023,in_progress,0.0
520,46.0,6.458100620583437,0.7740754727986028,10.86730844126764,0.0,1.0,6,1.0,False,True,19.245456349297665,23,17.709159380834848,3687.092,in_progress,0.0
520,47.0,6.545561345163632,0.7895025724098846,10.591512532269517,9.999999999999998,1.0,8,1.0,False,True,19.813121240072007,23,17.709159380834848,3687.153,in_progress,0.0
520,48.0,6.625336967919436,0.8095566882889534,11.702630803682457,30.0,1.0,12,1.0,False,True,20.319131807444563,24,17.709159380834848,3687.225,in_progress,0.0
520,49.0,6.703866712527504,0.8362158860957724,14.081314576586111,9.999999999999998,1.0,8,1.0,False,True,20.77983091213243,25,17.709159380834848,3687.277,in_progress,0.0
520,50.0,6.78024102431368,0.8675567515566116,16.701287925714997,30.0,1.0,12,1.0,False,True,21.253176650606388,25,17.709159380834848,3687.356,in_progress,0.0
520,51.0,6.836607854325189,0.8974579683534709,19.644684298957127,20.0,1.0,10,1.0,False,True,21.61111781984083,26,17.709159380834848,3687.418,in_progress,0.0
520,52.0,6.913566491797488,0.9451160688246818,23.705030696212827,30.0,1.0,12,1.0,False,True,22.125622089782663,26,17.709159380834848,3687.491,in_progress,0.0
520,53.0,6.95760732544757,0.9760615293264518,26.148088322156628,20.0,1.0,10,1.0,False,True,22.427524662543217,27,17.709159380834848,3687.556,in_progress,0.0
520,54.0,7.01595472222246,1.0249271973388523,30.21668244585108,30.0,1.0,12,1.0,False,True,22.851469130109724,27,17.709159380834848,3687.62,in_progress,0.0
520,55.0,7.063838382513146,1.0737870065388875,34.27431134806782,30.0,1.0,12,1.0,False,True,23.23427889209549,27,17.709159380834848,3687.689,in_progress,0.0
520,56.0,7.1117623317101115,1.1361154066270387,39.675562515348055,30.0,1.0,12,1.0,False,True,23.678196725469782,28,17.709159380834848,3687.751,in_progress,0.0
520,57.0,7.145522700919758,1.1915970977581813,44.4953620019,20.0,1.0,10,1.0,False,True,24.032948490696345,28,17.709159380834848,3687.821,in_progress,0.0
520,58.0,7.179878301437768,1.2598793603450658,49.98349458888919,30.0,1.0,12,1.0,False,True,24.46421895607478,29,17.709159380834848,3687.889,in_progress,0.0
520,59.0,7.204535074066733,1.3244276033052722,55.04609197467867,20.0,1.0,10,1.0,False,True,24.845099914135936,29,17.709159380834848,3687.953,in_progress,0.0
520,60.0,7.224908915531231,1.3990669645606548,60.795623966072824,0.0,1.0,6,1.0,False,True,25.278546827789107,30,17.709159380834848,3688.014,in_progress,0.0
520,61.0,7.236186483988422,1.4633977012530661,65.69276713555709,20.0,1.0,10,1.0,False,True,25.644978111500965,30,17.709159380834848,3688.09,in_progress,0.0
520,62.0,7.242423575803683,1.5335602309480691,70.88069311161675,9.999999999999998,2.0,9,1.0,False,True,26.035836101213068,31,17.709159380834848,3688.159,in_progress,0.0
520,63.0,7.245632600485288,1.611813439084814,75.88800739148374,0.0,2.0,7,1.0,False,True,26.50476492717873,31,17.709159380834848,3688.221,in_progress,0.0
520,64.0,7.243809015096986,1.6963388612419892,80.74981729001527,30.0,1.0,12,1.0,False,True,26.979937384933567,32,17.709159380834848,3688.289,in_progress,0.0
