episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
200,1.0,3.19994852868416,0.6833203739632556,0.20096633733699887,9.999999999999998,1.0,8,0.0,False,True,0.7917734847331085,1,17.709159380834848,573.058,prepare,0.0
200,2.0,3.1997327938476863,0.6831032114197834,0.18326595495146542,30.0,1.0,12,1.0,False,True,0.7905513581379267,1,17.709159380834848,573.128,in_progress,0.0
200,3.0,3.2091429637451787,0.6850539574790098,0.6373120175524056,0.0,2.0,7,1.0,False,True,0.8437236244884121,1,17.709159380834848,573.205,in_progress,0.0
200,4.0,3.234585878199705,0.6922598533223288,2.2984383522833673,-30.0,2.0,1,1.0,False,True,0.9874386200049965,1,17.709159380834848,573.274,in_progress,0.0
200,5.0,3.2691606863835236,0.6996885480440518,3.702977060721231,-20.0,1.0,2,1.0,False,True,1.1827394965572589,1,17.709159380834848,573.329,in_progress,0.0
200,6.0,3.3136980147818242,0.7102251462361548,5.4484058255085355,30.0,1.0,12,1.0,False,True,1.434323495167394,2,17.709159380834848,573.406,in_progress,0.0
200,7.0,3.3688679518881472,0.7242244138277526,7.352935026323215,-30.0,1.0,0,1.0,False,True,1.7456827621119335,2,17.709159380834848,573.474,in_progress,0.0
200,8.0,3.4303347583619423,0.7401171234221559,9.052309147812378,0.0,2.0,7,1.0,False,True,2.092795984231406,2,17.709159380834848,573.537,in_progress,0.0
200,9.0,3.499728362733292,0.7572502047013715,10.385384807996134,0.0,1.0,6,1.0,False,True,2.4846719866762785,3,17.709159380834848,573.6,in_progress,0.0
200,10.0,3.567504594852007,0.7748504352533387,11.508276642264978,-30.0,2.0,1,0.5,False,True,2.867489044558502,3,17.709159380834848,573.669,in_progress,0.0
200,11.0,3.6547960862625697,0.7986886470353027,12.774381396419109,-20.0,1.0,2,0.5,False,True,3.3604594527504155,4,17.709159380834848,573.745,in_progress,0.0
200,12.0,3.738037722077097,0.8155408425934789,12.314636257692111,-30.0,1.0,0,0.5,False,True,3.8305292278978884,5,17.709159380834848,573.787,in_progress,0.0
200,13.0,3.8143608460045337,0.8269738387411475,11.210677818904864,-30.0,1.0,0,0.5,False,True,4.2615134352577995,5,17.709159380834848,573.873,in_progress,0.0
200,14.0,3.8943406631066333,0.8309036242621023,8.616546743485195,30.0,1.0,12,0.5,False,True,4.713150791558228,6,17.709159380834848,573.943,in_progress,0.0
