episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
440,1.0,3.1998747400331204,0.6834377340738296,0.26792542235949157,-20.0,1.0,2,0.0,False,True,0.7913589371797977,1,17.709159380834848,2553.342,prepare,0.0
440,2.0,3.199732793847781,0.6831032114197837,0.18326595495146542,-10.000000000000004,1.0,4,1.0,False,True,0.7905513581379279,1,17.709159380834848,2553.407,in_progress,0.0
440,3.0,3.2091763986795017,0.6856144283775475,0.7653246474186854,-30.0,1.0,0,1.0,False,True,0.8439225468562711,1,17.709159380834848,2553.477,in_progress,0.0
440,4.0,3.230487819275336,0.6905132029751008,1.8848682488903596,-30.0,1.0,0,1.0,False,True,0.964282643221925,1,17.709159380834848,2553.547,in_progress,0.0
440,5.0,3.2691778092367305,0.6964877728152729,2.94425611717912,-30.0,1.0,0,1.0,False,True,1.1828085080683375,1,17.709159380834848,2553.61,in_progress,0.0
440,6.0,3.3162100069477214,0.6993827831303306,2.9799099563165505,-30.0,1.0,0,1.0,False,True,1.4484144287035852,2,17.709159380834848,2553.675,in_progress,0.0
440,7.0,3.3694200051050878,0.6976906229220841,1.9417876684698476,9.999999999999998,2.0,9,1.0,False,True,1.7487621073369515,2,17.709159380834848,2553.743,in_progress,0.0
440,8.0,3.454941686487725,0.6948897650497768,0.6979471301258112,-30.0,1.0,0,1.0,False,True,2.231681520396325,3,17.709159380834848,2553.815,in_progress,0.0
440,9.0,3.518469441716441,0.6904972287634236,-0.5098126009326921,0.0,1.0,6,1.0,False,True,2.590409147812287,3,17.709159380834848,2553.869,in_progress,0.0
440,10.0,3.593935327572401,0.684347138419526,-1.7190834716835695,-30.0,1.0,0,1.0,False,True,3.0165357937563497,4,17.709159380834848,2553.932,in_progress,0.0
440,11.0,3.6607115525966485,0.677823933550704,-2.7472281820232847,0.0,2.0,7,1.0,False,True,3.3935935699641697,4,17.709159380834848,2554.016,in_progress,0.0
440,12.0,3.7388406806083685,0.6631338375425033,-5.172182760643887,-10.000000000000004,1.0,4,1.0,False,True,3.8347417399535204,5,17.709159380834848,2554.078,in_progress,0.0
