episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
80,1.0,3.199871258828325,0.6828986867794222,0.11500438381721062,30.0,2.0,13,0.0,False,True,0.7913295434778811,1,17.709159380834848,190.854,prepare,0.0
80,2.0,3.199732793847639,0.6831032114197833,0.18326595495146542,0.0,2.0,7,1.0,False,True,0.7905513581379274,1,17.709159380834848,190.935,in_progress,0.0
80,3.0,3.2055924106895226,0.681345947309138,-0.2431841579952802,9.999999999999998,2.0,9,1.0,False,True,0.8236075070816081,1,17.709159380834848,191.002,in_progress,0.0
80,4.0,3.2268882971690775,0.6771768158272274,-1.1959790106031352,-20.0,2.0,3,1.0,False,True,0.9438415802191147,1,17.709159380834848,191.067,in_progress,0.0
80,5.0,3.260058363604543,0.6678041307049493,-3.2521208134306128,20.0,1.0,10,1.0,False,True,1.1310648925435243,1,17.709159380834848,191.135,in_progress,0.0
80,6.0,3.308693245979275,0.6528852806799228,-6.093768788914444,20.0,1.0,10,1.0,False,True,1.405566795631175,2,17.709159380834848,191.201,in_progress,0.0
80,7.0,3.3672400525688873,0.6393509125096142,-7.765640761866874,9.999999999999998,1.0,8,1.0,False,True,1.73636884157569,2,17.709159380834848,191.27,in_progress,0.0
80,8.0,3.423670845044667,0.6244316241833633,-9.41269327062743,30.0,1.0,12,1.0,False,True,2.0550006128476572,2,17.709159380834848,191.322,in_progress,0.0
80,9.0,3.4920596097236696,0.6125549714772618,-9.48573289207703,-10.000000000000004,1.0,4,1.0,False,True,2.4411609604540816,3,17.709159380834848,191.4,in_progress,0.0
80,10.0,3.5584432736421494,0.605319881568871,-8.64212881834279,9.999999999999998,1.0,8,0.5,False,True,2.815942899411472,3,17.709159380834848,191.462,in_progress,0.0
80,11.0,3.629080792829973,0.5951132390722926,-8.534863487082047,9.999999999999998,2.0,9,0.5,False,True,3.2147956866061604,4,17.709159380834848,191.537,in_progress,0.0
80,12.0,3.705650730704305,0.5886587149254254,-7.3699478761661705,-20.0,1.0,2,0.5,False,True,3.647167728465524,4,17.709159380834848,191.605,in_progress,0.0
80,13.0,3.7786178645578277,0.5817744996147063,-6.780698667847475,-10.000000000000004,2.0,5,0.5,False,True,4.059183648585117,5,17.709159380834848,191.668,in_progress,0.0
80,14.0,3.860326760847969,0.575739191981904,-5.958465246703055,-10.000000000000004,1.0,4,0.5,False,True,4.520580048019165,5,17.709159380834848,191.739,in_progress,0.0
80,15.0,3.948035426981507,0.5703366354602748,-5.133706659552575,30.0,1.0,12,0.5,False,True,5.015842299862324,6,17.709159380834848,191.797,in_progress,0.0
80,16.0,4.024570056741741,0.5672244020945951,-4.3121137657557345,0.0,2.0,7,0.5,False,True,5.448011819374227,6,17.709159380834848,191.863,in_progress,0.0
80,17.0,4.111423844056336,0.5692845531279822,-2.4324913696502266,9.999999999999998,2.0,9,0.5,False,True,5.938457350591024,7,17.709159380834848,191.931,in_progress,0.0
80,18.0,4.193009709522591,0.5742550919972904,-0.5891203975112153,0.0,2.0,7,0.5,False,True,6.3991659410561885,8,17.709159380834848,192.001,in_progress,0.0
80,19.0,4.30489802654182,0.5830410299391675,1.4013904350944502,30.0,1.0,12,0.5,False,True,7.030990550704316,8,17.709159380834848,192.064,in_progress,0.0
80,20.0,4.407474474205593,0.5962288113471864,3.5607586354930714,-30.0,2.0,1,0.5,False,True,7.61024550613294,9,17.709159380834848,192.141,in_progress,0.0
80,21.0,4.518305684694287,0.6181169062151715,6.611307150006204,20.0,2.0,11,1.0,False,True,8.236132557326078,10,17.709159380834848,192.194,in_progress,0.0
80,22.0,4.6293873804537595,0.6396708241922592,8.428292629923662,9.999999999999998,1.0,8,1.0,False,True,8.863428433874315,10,17.709159380834848,192.271,in_progress,0.0
80,23.0,4.729289344784631,0.6655415196850659,10.78694360250096,30.0,2.0,13,1.0,False,True,9.427606275975231,11,17.709159380834848,192.324,in_progress,0.0
80,24.0,4.827772088779909,0.695146376159005,13.052343788856621,30.0,2.0,13,1.0,False,True,9.983782448251542,12,17.709159380834848,192.406,in_progress,0.0
80,25.0,4.936779711610883,0.7404530088149064,17.07688487096742,-10.000000000000004,1.0,4,1.0,False,True,10.599425894629592,13,17.709159380834848,192.467,in_progress,0.0
80,26.0,5.0299901407219165,0.7915350976883021,21.671560901916337,0.0,1.0,6,0.5,False,True,11.125856058078016,13,17.709159380834848,192.538,in_progress,0.0
80,27.0,5.115057612959019,0.8474568858298154,26.046086681044493,20.0,2.0,11,0.5,False,True,11.60632589864172,14,17.709159380834848,192.603,in_progress,0.0
80,28.0,5.189767617712911,0.9057863276074505,30.317924011592975,-10.000000000000004,1.0,4,0.1,False,True,12.028250982688284,14,17.709159380834848,192.668,in_progress,0.0
80,29.0,5.261719287677766,0.9733451060378029,35.13650037289938,-30.0,1.0,0,0.1,False,True,12.434662527300043,15,17.709159380834848,192.74,in_progress,0.0
80,30.0,5.330720443779371,1.0338145440224746,37.233929614215604,-20.0,1.0,2,0.1,False,True,12.824690911002856,15,17.709159380834848,192.802,in_progress,0.0
80,31.0,5.393823909409263,1.0843769573597857,37.698226786138115,-30.0,1.0,0,0.001,False,False,13.181151361808254,16,17.709159380834848,192.873,in_progress,0.0
80,32.0,5.454454901611736,1.1283655455791228,37.214849834197395,-30.0,2.0,1,0.001,False,False,13.523633604186319,16,17.709159380834848,192.93,in_progress,0.0
80,33.0,5.533101916196061,1.1758603612638545,35.00243880081337,0.0,2.0,7,0.001,False,False,13.970678699625614,17,17.709159380834848,193.006,in_progress,0.0
80,34.0,5.617387081608879,1.2173854508716742,31.901433519202083,30.0,1.0,12,0.001,False,False,14.441577800260031,17,17.709159380834848,193.064,in_progress,0.0
80,35.0,5.697538711830844,1.2598771844266294,30.51187949651493,20.0,2.0,11,0.001,True,False,14.89409986035758,18,17.709159380834848,193.139,off_track,0.0
81,1.0,4.08536860366585,0.6836878727600018,0.047900952176485136,9.999999999999998,2.0,9,0.0,False,True,0.7915572558956953,7,17.709159380834848,193.266,prepare,0.0
81,2.0,4.085190493550247,0.6836132374880971,0.01993050474270704,9.999999999999998,2.0,9,1.0,False,True,0.7905513581378719,7,17.709159380834848,193.332,in_progress,0.0
81,3.0,4.095893482542517,0.6828259010366007,-0.13843626386656716,9.999999999999998,2.0,9,1.0,False,True,0.8509873989076198,7,17.709159380834848,193.398,in_progress,0.0
81,4.0,4.121210346285091,0.6838931595114931,0.08281573719665461,9.999999999999998,1.0,8,1.0,False,True,0.9939486438194158,7,17.709159380834848,193.469,in_progress,0.0
81,5.0,4.15887530053881,0.6897713351590984,1.3962149456355524,20.0,2.0,11,1.0,False,True,1.206646662656835,7,17.709159380834848,193.529,in_progress,0.0
81,6.0,4.208769487933921,0.6980808005263406,2.9915683879505837,-30.0,2.0,1,1.0,False,True,1.488405511099876,8,17.709159380834848,193.607,in_progress,0.0
81,7.0,4.268784708053371,0.711244569826716,5.279497920714142,-30.0,1.0,0,1.0,False,True,1.8273263667620234,8,17.709159380834848,193.66,in_progress,0.0
81,8.0,4.337138184442897,0.7196526547709872,5.7653769705475675,30.0,2.0,13,1.0,False,True,2.213321511967374,9,17.709159380834848,193.734,in_progress,0.0
81,9.0,4.411983909616677,0.7296519152766843,6.330346192963039,-20.0,1.0,2,1.0,False,True,2.635979254365807,9,17.709159380834848,193.801,in_progress,0.0
81,10.0,4.489366413281474,0.7435072430851397,7.519597038755491,20.0,2.0,11,1.0,False,True,3.072970216248168,10,17.709159380834848,193.869,in_progress,0.0
81,11.0,4.582233760223409,0.7633112354337758,9.11803945309383,20.0,1.0,10,0.5,False,True,3.597418222078293,10,17.709159380834848,193.927,in_progress,0.0
81,12.0,4.670608062706095,0.7900951992855126,11.862329718763627,-10.000000000000004,1.0,4,0.5,False,True,4.096505384806292,11,17.709159380834848,194.008,in_progress,0.0
81,13.0,4.754747102106805,0.8193276192966166,14.41413132964413,-30.0,1.0,0,0.5,False,True,4.5716950589147665,11,17.709159380834848,194.059,in_progress,0.0
